period,period_start,period_end,level,id,title,repos,merged_prs,noise_prs,integration_prs,ticket_count,dev_time_median_h,dev_time_p85_h,queue_median_h,queue_p85_h,queue_samples,tickets_reached_main_pct,tickets_via_team,tickets_on_main,tickets_multi_repo,multi_repo_pct,unjoined_ticket_pct,cycle_time_median_h,cycle_time_p85_h,cycle_time_samples,cycle_to_team_median_h,cycle_to_team_p85_h,cycle_to_team_samples,cycle_to_main_median_h,cycle_to_main_p85_h,cycle_to_main_samples,direct_to_main_pct,delivery_model,trunk_based_repos,time_to_main_median_h,time_to_main_p85_h,time_to_main_samples,time_to_main_coverage_pct,reached_main_pct,in_flight_changes,in_flight_pct,in_flight_median_age_h,in_flight_p85_age_h,on_main_undated,branch_deleted,time_to_main_unknown,lead_time_median_d,lead_time_p85_d,release_wait_median_d,shipped_changes,lead_samples,shipped_estimated_dates,shipped_untraceable,change_failure_rate_pct,corrective_changes,deployments,failed_deployments,cfr_source,defect_escape_rate_pct,escaped_defects,caught_defects,der_source,generated_at
2026-04,2026-04-01,2026-05-01,repo,cpp-ui-managepermissions,cpp-ui-managepermissions,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-04,2026-04-01,2026-05-01,repo,cpp-ui-opami,cpp-ui-opami,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-04,2026-04-01,2026-05-01,repo,cpp-ui-prosecution-casefile,cpp-ui-prosecution-casefile,1,18,4,3,21,3.9,43.0,,,0,5.3,19,1,3,14.3,9.5,6.4,1234.6,18,4.0,25.1,16,2771.7,2828.1,2,11.1,team-branch,0,2771.7,2828.1,2,11.1,22.2,14,77.8,3398.7,3631.0,2,0,0,124.2,126.3,8.4,5,2,0,3,5.6,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-04,2026-04-01,2026-05-01,repo,cpp-ui-prosecutor,cpp-ui-prosecutor,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-04,2026-04-01,2026-05-01,repo,cpp-ui-sjp,cpp-ui-sjp,1,5,0,0,4,192.8,254.5,,,0,50.0,4,2,2,50.0,0.0,22.0,166.6,5,20.8,73.0,4,244.5,244.5,1,20.0,team-branch,0,244.5,244.5,1,20.0,60.0,2,40.0,3481.9,3515.4,2,0,0,18.4,18.4,8.1,2,1,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-04,2026-04-01,2026-05-01,repo,cpp-ui-subscriptions,cpp-ui-subscriptions,1,1,0,0,1,2852.8,2852.8,,,0,,0,0,1,100.0,0.0,2588.8,2588.8,1,,,0,2588.8,2588.8,1,100.0,team-branch,0,2588.8,2588.8,1,100.0,100.0,0,0.0,,,0,0,0,116.3,116.3,8.4,1,1,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-04,2026-04-01,2026-05-01,repo,cpp-ui-work-management,cpp-ui-work-management,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-04,2026-04-01,2026-05-01,repo,service-cp-caseadmin-case-urn-mapper,service-cp-caseadmin-case-urn-mapper,1,2,3,0,2,0.4,0.5,,,0,,0,0,0,0.0,100.0,0.4,0.5,2,,,0,0.4,0.5,2,100.0,trunk-based,1,0.4,0.5,2,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-04,2026-04-01,2026-05-01,repo,service-cp-crime-prosecution-case-details,service-cp-crime-prosecution-case-details,1,1,11,0,1,0.5,0.5,,,0,,0,0,0,0.0,100.0,0.5,0.5,1,,,0,0.5,0.5,1,100.0,trunk-based,1,0.5,0.5,1,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-04,2026-04-01,2026-05-01,repo,service-cp-crime-scheduleandlist-courtschedule,service-cp-crime-scheduleandlist-courtschedule,1,1,0,0,1,0.8,0.8,,,0,,0,0,0,0.0,100.0,0.8,0.8,1,,,0,0.8,0.8,1,100.0,trunk-based,1,0.8,0.8,1,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-04,2026-04-01,2026-05-01,repo,service-cp-refdata-courthearing-courthouses,service-cp-refdata-courthearing-courthouses,1,1,1,0,1,1.3,1.3,,,0,,0,0,0,0.0,100.0,1.3,1.3,1,,,0,1.3,1.3,1,100.0,trunk-based,1,1.3,1.3,1,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:00Z
2026-05,2026-05-01,2026-06-01,area,Case Administration,Case Administration,25,140,5,33,99,22.9,385.8,,,2,7.8,77,6,17,17.2,28.3,3.1,111.2,140,3.2,93.3,106,3.1,358.6,34,24.3,mixed,3,3.2,380.8,35,25.0,28.6,100,71.4,2758.5,3022.3,5,0,0,31.8,140.1,8.1,36,16,0,20,2.9,4,,,github-corrective-prs,,0,3,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,area,Case Ingestion,Case Ingestion,6,13,0,3,11,3.2,408.9,,,0,0.0,4,0,2,18.2,18.2,2.1,75.4,13,72.0,190.6,5,0.5,3.1,8,61.5,team-branch,0,0.5,3.1,8,61.5,61.5,5,38.5,2692.5,2747.2,0,0,0,21.1,21.1,4.3,7,1,0,6,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,area,Court Hearing,Court Hearing,12,74,1,26,55,14.3,328.7,,,0,0.0,42,0,8,14.5,20.0,1.7,27.8,74,1.8,26.5,62,1.5,58.9,12,16.2,team-branch,0,1.5,58.9,12,16.2,16.2,62,83.8,2736.4,2926.4,0,0,0,30.4,122.2,13.8,22,10,0,12,1.4,1,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,area,DLRM,DLRM,2,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,area,Management Information System,Management Information System,6,10,1,6,8,388.6,2546.0,,,0,0.0,5,0,1,12.5,12.5,79.9,628.4,10,2.1,509.8,7,504.5,638.0,3,30.0,mixed,1,504.5,638.0,3,30.0,30.0,7,70.0,2904.9,3369.0,0,0,0,122.2,161.7,12.3,7,5,0,2,0.0,0,,,github-corrective-prs,,0,2,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,area,Platform Engineering,Platform Engineering,17,59,2,16,47,13.8,229.4,,,0,5.1,39,2,4,8.5,27.7,1.4,51.6,59,1.5,35.9,51,0.8,202.7,8,13.6,mixed,1,0.8,202.7,8,13.6,15.3,50,84.7,2655.2,2902.7,1,0,0,30.2,116.3,4.4,9,5,0,4,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,area,Scheduling & Listing System,Scheduling & Listing System,7,9,0,1,6,37.2,178.0,,,0,0.0,4,0,0,0.0,50.0,29.0,115.6,9,29.0,139.2,7,34.7,58.7,2,22.2,mixed,1,34.7,58.7,2,22.2,22.2,7,77.8,2618.5,2889.0,0,0,0,10.6,11.0,5.2,2,2,0,0,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,model,unclassified,Too few changes to classify,9,1,0,2,1,3602.7,3602.7,,,0,0.0,1,0,1,100.0,0.0,0.6,0.6,1,0.6,0.6,1,,,0,0.0,unclassified,0,,,0,0.0,0.0,1,100.0,2904.9,2904.9,0,0,0,127.1,127.1,15.1,1,1,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:02Z
2026-05,2026-05-01,2026-06-01,model,trunk-based,"Trunk-based, no integration branch",6,17,2,0,17,46.2,413.5,,,0,0.0,1,0,1,5.9,70.6,14.9,193.8,17,,,0,14.9,193.8,17,100.0,trunk-based,6,14.9,193.8,17,100.0,100.0,0,0.0,,,0,0,0,,,16.1,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:02Z
2026-05,2026-05-01,2026-06-01,model,team-branch,Via an integration branch,60,287,7,83,195,15.8,334.2,,,2,5.0,160,8,17,8.7,23.6,2.1,89.3,287,2.3,72.4,237,1.6,305.7,50,17.4,team-branch,0,1.6,370.4,51,17.8,19.9,230,80.1,2714.7,2927.8,6,0,0,30.2,132.2,8.1,81,38,0,43,1.7,5,,,github-corrective-prs,,0,9,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:02Z
2026-05,2026-05-01,2026-06-01,product,advocate-portal,Advocate Portal,2,7,1,3,4,81.9,2022.9,,,0,33.3,3,1,1,25.0,25.0,0.6,17.5,7,0.5,18.5,6,11.6,11.6,1,14.3,team-branch,0,11.6,11.6,1,14.3,42.9,4,57.1,2855.8,2883.3,2,0,0,68.5,110.1,11.6,2,2,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,audit-system,Audit System,3,3,0,2,3,504.5,2673.2,,,0,0.0,2,0,1,33.3,0.0,272.8,435.0,3,136.7,231.9,2,504.5,504.5,1,33.3,mixed,1,504.5,504.5,1,33.3,33.3,2,66.7,3015.9,3093.6,0,0,0,170.1,199.6,15.2,3,2,0,1,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,case-document-knowledge-system,Case Document Knowledge,3,13,0,1,12,11.8,113.3,,,2,28.6,7,2,1,8.3,50.0,8.7,39.3,13,13.5,22.3,6,3.2,113.6,7,53.8,mixed,1,9.1,267.9,8,61.5,61.5,5,38.5,2448.4,2627.0,0,0,0,141.0,141.0,2.0,1,1,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,case-management-system,Case Management System,17,118,4,29,84,25.8,400.2,,,0,4.4,68,3,16,19.0,25.0,3.2,175.2,118,3.2,111.0,94,3.9,397.2,24,20.3,mixed,2,3.9,397.2,24,20.3,22.9,91,77.1,2761.1,3023.3,3,0,0,31.8,139.1,8.1,29,12,0,17,3.4,4,,,github-corrective-prs,,0,3,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,cpci,Common Platform Civil Interface (CPCI),1,2,0,0,2,0.3,0.3,,,0,,0,0,0,0.0,0.0,0.3,0.3,2,,,0,0.3,0.3,2,100.0,team-branch,0,0.3,0.3,2,100.0,100.0,0,0.0,,,0,0,0,,,2.8,2,0,0,2,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,cppi,Common Platform Prosecutor Interface (CPPI),1,1,0,0,1,1.0,1.0,,,0,,0,0,1,100.0,0.0,0.8,0.8,1,,,0,0.8,0.8,1,100.0,team-branch,0,0.8,0.8,1,100.0,100.0,0,0.0,,,0,0,0,,,4.3,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,cp-user-interface,Common Platform User Interface,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,document-generation-system,Document Generation System,1,36,0,5,28,16.0,213.7,,,0,7.1,28,2,1,3.6,14.3,1.0,28.0,36,1.0,28.0,36,,,0,0.0,team-branch,0,,,0,0.0,2.8,35,97.2,2691.5,2952.9,1,0,0,109.1,109.1,8.1,1,1,0,0,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,document-ingestion-system,Document Ingestion System,3,9,0,2,8,59.4,468.1,,,0,0.0,4,0,1,12.5,25.0,3.2,85.5,9,80.5,228.8,4,0.5,20.7,5,55.6,team-branch,0,0.5,20.7,5,55.6,55.6,4,44.4,2692.5,2767.7,0,0,0,21.1,21.1,9.8,4,1,0,3,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,file-service-system,File Service,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,hearing-system,Hearing System,5,26,0,9,24,7.3,230.7,,,0,0.0,19,0,3,12.5,29.2,1.6,12.2,26,1.3,11.7,21,2.1,7.9,5,19.2,team-branch,0,2.1,7.9,5,19.2,19.2,21,80.8,2847.6,2926.7,0,0,0,24.6,78.5,12.4,9,4,0,5,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,id-mapper-system,Id Mapper System,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,legacy-case-migration-system,Legacy Case Migration System,2,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,management-information-system,Management Information System,3,7,1,4,6,426.4,2883.2,,,0,0.0,4,0,1,16.7,16.7,2.1,890.0,7,2.1,1152.0,5,347.8,590.9,2,28.6,team-branch,0,347.8,590.9,2,28.6,28.6,5,71.4,2737.5,3962.1,0,0,0,30.2,94.6,6.2,4,3,0,1,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,notify-system,Notify System,1,2,0,1,2,1801.6,3062.3,,,0,0.0,1,0,1,50.0,0.0,1.7,2.5,2,2.9,2.9,1,0.5,0.5,1,50.0,team-branch,0,0.5,0.5,1,50.0,50.0,1,50.0,2594.1,2594.1,0,0,0,,,4.3,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,reference-data-system,Reference Data System,4,14,1,6,15,1.4,158.1,,,0,0.0,11,0,3,20.0,53.3,1.0,72.5,14,2.3,105.8,10,0.5,38.3,4,28.6,mixed,1,0.5,38.3,4,28.6,28.6,10,71.4,2739.1,2861.1,0,0,0,127.1,127.1,4.4,3,1,0,2,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,results-distribution-system,Results Distribution System,7,48,1,17,32,26.7,366.1,,,0,0.0,24,0,6,18.8,12.5,1.7,65.9,48,2.1,45.4,41,1.4,167.4,7,14.6,team-branch,0,1.4,167.4,7,14.6,14.6,41,85.4,2714.4,2904.9,0,0,0,48.3,129.7,15.1,13,6,0,7,2.1,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,scheduling-system,Scheduling System,1,1,0,1,1,3602.7,3602.7,,,0,0.0,1,0,1,100.0,0.0,2.1,2.1,1,2.1,2.1,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,2594.1,2594.1,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,scheduling-and-listing-system,Scheduling and Listing System,7,9,0,1,6,37.2,178.0,,,0,0.0,4,0,0,0.0,50.0,29.0,115.6,9,29.0,139.2,7,34.7,58.7,2,22.2,mixed,1,34.7,58.7,2,22.2,22.2,7,77.8,2618.5,2889.0,0,0,0,10.6,11.0,5.2,2,2,0,0,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,spi,Standard Prosecutor Interface (SPI),1,1,0,1,1,3602.7,3602.7,,,0,0.0,1,0,1,100.0,0.0,2.1,2.1,1,2.1,2.1,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,2594.1,2594.1,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,support-system,Support System,1,1,0,1,1,3602.7,3602.7,,,0,0.0,1,0,1,100.0,0.0,2.8,2.8,1,2.8,2.8,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,2594.1,2594.1,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,ssystem-announcement-system,System Announcement System,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,ui-notification-system,UI Notification System,1,2,1,1,2,1906.2,3093.7,,,0,0.0,1,0,1,50.0,0.0,106.3,178.7,2,2.9,2.9,1,209.7,209.7,1,50.0,team-branch,0,209.7,209.7,1,50.0,50.0,1,50.0,2594.1,2594.1,0,0,0,24.1,24.1,15.4,1,1,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,users-and-groups-system,Users and Groups System,4,3,0,1,3,695.6,2730.6,,,0,0.0,1,0,1,33.3,33.3,2.1,487.6,3,2.1,2.1,1,348.3,591.4,2,66.7,team-branch,0,348.3,591.4,2,66.7,66.7,1,33.3,2594.1,2594.1,0,0,0,19.5,27.0,4.3,3,2,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,product,work-management-system,Work Management System,3,2,0,0,1,3.9,3.9,,,0,,0,0,1,100.0,0.0,1.0,1.6,2,,,0,1.0,1.6,2,100.0,team-branch,0,1.0,1.6,2,100.0,100.0,0,0.0,,,0,0,0,9.1,9.1,6.3,4,1,0,3,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cp-ai-rag-service,cp-ai-rag-service,1,6,0,0,6,9.1,376.1,,,0,0.0,1,0,1,16.7,50.0,2.1,80.4,6,,,0,2.1,80.4,6,100.0,trunk-based,1,2.1,80.4,6,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cp-audit-reports-service-v2,cp-audit-reports-service-v2,1,1,0,0,1,504.5,504.5,,,0,,0,0,0,0.0,0.0,504.5,504.5,1,,,0,504.5,504.5,1,100.0,trunk-based,1,504.5,504.5,1,100.0,100.0,0,0.0,,,0,0,0,,,16.1,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cp-case-document-knowledge-service,cp-case-document-knowledge-service,1,6,0,0,5,21.3,284.5,,,0,0.0,5,0,1,20.0,60.0,19.8,42.8,6,18.3,22.9,5,95.5,95.5,1,16.7,team-branch,0,95.5,95.5,1,16.7,16.7,5,83.3,2448.4,2627.0,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cp-court-list-publishing-service,cp-court-list-publishing-service,1,7,0,1,4,63.4,246.0,,,0,0.0,4,0,0,0.0,25.0,29.0,139.2,7,29.0,139.2,7,,,0,0.0,team-branch,0,,,0,0.0,0.0,7,100.0,2618.5,2889.0,0,0,0,10.6,11.0,5.2,2,2,0,0,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cp-file-service,cp-file-service,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cpp-context-applications-courtorders,cpp-context-applications-courtorders,1,2,0,0,2,192.7,326.9,,,0,,0,0,2,100.0,0.0,0.6,0.8,2,,,0,0.6,0.8,2,100.0,team-branch,0,0.6,0.8,2,100.0,100.0,0,0.0,,,0,0,0,,,9.8,2,0,0,2,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cpp-context-archiving,cpp-context-archiving,1,3,0,2,2,1803.3,3062.9,,,0,0.0,1,0,2,100.0,0.0,0.6,49.0,3,35.2,59.4,2,0.4,0.4,1,33.3,team-branch,0,0.4,0.4,1,33.3,33.3,2,66.7,2881.1,2897.8,0,0,0,128.0,128.0,9.7,2,1,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cpp-context-audit2dls,cpp-context-audit2dls,1,1,0,2,1,3602.7,3602.7,,,0,0.0,1,0,1,100.0,0.0,0.6,0.6,1,0.6,0.6,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,2905.0,2905.0,0,0,0,128.0,128.0,15.2,1,1,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cpp-context-azure-legalaidagency,cpp-context-azure-legalaidagency,1,3,0,5,5,142.9,387.4,,,0,0.0,1,0,1,20.0,0.0,142.9,314.1,3,1.1,1.1,1,265.2,350.7,2,66.7,team-branch,0,265.2,350.7,2,66.7,66.7,1,33.3,2353.5,2353.5,0,0,0,31.3,55.0,15.2,4,3,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cpp-context-boxworkmanagement,cpp-context-boxworkmanagement,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,9.1,9.1,8.1,1,1,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cpp-context-businessprocesses,cpp-context-businessprocesses,1,1,0,0,1,3.9,3.9,,,0,,0,0,1,100.0,0.0,0.3,0.3,1,,,0,0.3,0.3,1,100.0,team-branch,0,0.3,0.3,1,100.0,100.0,0,0.0,,,0,0,0,9.1,9.1,6.3,2,1,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cpp-context-correspondence,cpp-context-correspondence,1,3,0,2,2,1802.8,3062.7,,,0,0.0,1,0,1,50.0,0.0,0.6,2.2,3,0.4,0.5,2,2.9,2.9,1,33.3,team-branch,0,2.9,2.9,1,33.3,33.3,2,66.7,2881.0,2897.8,0,0,0,127.9,127.9,9.7,2,1,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cpp-context-defence,cpp-context-defence,1,5,1,3,3,92.1,2549.5,,,0,0.0,2,0,1,33.3,33.3,0.6,35.3,5,0.5,39.3,4,11.6,11.6,1,20.0,team-branch,0,11.6,11.6,1,20.0,20.0,4,80.0,2855.8,2883.3,0,0,0,68.5,110.1,11.6,2,2,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cpp-context-hearing,cpp-context-hearing,1,23,0,7,22,10.6,238.9,,,0,0.0,18,0,3,13.6,31.8,2.0,13.1,23,2.0,15.2,19,2.3,9.3,4,17.4,team-branch,0,2.3,9.3,4,17.4,17.4,19,82.6,2800.9,2926.5,0,0,0,24.1,24.8,12.4,7,3,0,4,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
2026-05,2026-05-01,2026-06-01,repo,cpp-context-hearing-nows,cpp-context-hearing-nows,1,4,1,2,3,30.0,75.5,,,0,0.0,3,0,2,66.7,0.0,1.2,53.0,4,1.2,53.0,4,,,0,0.0,team-branch,0,,,0,0.0,0.0,4,100.0,2521.5,2871.6,0,0,0,,,15.4,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:01Z
